Country/Region,Date,gr_infected_7,gr_infected_smoothed
China,2022-01-07,-0.0064118685013352,
China,2022-01-08,0.0178986388813333,
China,2022-01-09,-0.001552188700882,
China,2022-01-10,0.0198001208494738,
China,2022-01-11,0.0354805017731476,
China,2022-01-12,0.0026867553076059,
China,2022-01-13,0.002296762282552,
China,2022-01-14,-0.017948784480451,
China,2022-01-15,-0.0549906979509463,
China,2022-01-16,0.0352992853210607,
China,2022-01-17,-0.0203899871876176,
China,2022-01-18,-0.0582307683269043,
China,2022-01-19,-0.0645709547067822,
China,2022-01-20,-0.0664444059550247,
China,2022-01-21,-0.0524309472384303,
China,2022-01-22,-0.0449594710666367,
China,2022-01-23,0.0414819191901663,
China,2022-01-24,0.0018833056401599,
China,2022-01-25,0.0272027674428774,
China,2022-01-26,0.0427909637999182,
China,2022-01-27,0.0690833691481194,
China,2022-01-28,0.0193433725217713,
China,2022-01-29,0.0198014624232698,
China,2022-01-30,-0.004161258733648,
China,2022-01-31,0.0005965657880309,
China,2022-02-01,0.0095585437474707,
China,2022-02-02,-0.0180806948821897,
China,2022-02-03,0.0417863442106045,
China,2022-02-04,-0.002684610468033,
China,2022-02-05,0.1591898991491083,
China,2022-02-06,0.120624832348148,
China,2022-02-07,0.2550792591528878,
China,2022-02-08,0.1754470072644305,
China,2022-02-09,0.2827268615045695,
China,2022-02-10,0.1630847867081886,
China,2022-02-11,0.2069222160026176,
China,2022-02-12,0.1728018873771224,
China,2022-02-13,0.1007465211486582,
China,2022-02-14,0.1879667504046147,
China,2022-02-15,0.0819946077572832,
China,2022-02-16,0.3757884599468328,
China,2022-02-17,0.3912630833072732,
China,2022-02-18,0.0917923830177023,
China,2022-02-19,0.2118252505162321,
China,2022-02-20,0.1482429509489036,
China,2022-02-21,0.1695051039536748,
China,2022-02-22,0.0809953689432032,
China,2022-02-23,0.1432541521577317,
China,2022-02-24,0.1132435567928329,
China,2022-02-25,0.11776094159338,
China,2022-02-26,,
China,2022-02-27,0.3112128449060214,
China,2022-02-28,0.2392395172698593,
China,2022-03-01,0.1626167232216493,
China,2022-03-02,0.2169896439206582,
China,2022-03-03,0.1554845585551953,
China,2022-03-04,0.1009684912249584,
China,2022-03-05,0.0633340060206857,
China,2022-03-06,-0.0279722846877141,
China,2022-03-07,-0.0339763259696089,
China,2022-03-08,-0.0229581222147872,
China,2022-03-09,-0.0461829155671427,
China,2022-03-10,-0.0362140058611766,
China,2022-03-11,-0.039453864088824,
China,2022-03-12,-0.0399163013326194,
China,2022-03-13,-0.0114534495569087,
China,2022-03-14,-0.034879656219212,
China,2022-03-15,-0.0168041937494406,
China,2022-03-16,-0.0120408672802749,
China,2022-03-17,-0.0498000937906778,
China,2022-03-18,-0.0424475657602554,
China,2022-03-19,-0.0473029508864576,
China,2022-03-20,-0.0659720291934199,
China,2022-03-21,-0.0527195843660022,
China,2022-03-22,-0.0342296908524886,
China,2022-03-23,-0.054006571078798,
China,2022-03-24,-0.0459214419795052,
China,2022-03-25,-0.0526919766215645,
China,2022-03-26,-0.0527516063275412,
China,2022-03-27,-0.053097771095387,
China,2022-03-28,-0.0462620334798008,
China,2022-03-29,-0.0340535162793164,
China,2022-03-30,-0.022565431348532,
China,2022-03-31,-0.037069281555049,
China,2022-04-01,-0.023566253324305,
China,2022-04-02,-0.0295562628641736,
China,2022-04-03,-0.0009747855147187,
China,2022-04-04,-0.0066694487043461,
China,2022-04-05,0.0270203948032088,
China,2022-04-06,0.0495774439496017,
China,2022-04-07,0.0622150866898441,
China,2022-04-08,0.0514635741921116,
China,2022-04-09,0.0500063048718071,
China,2022-04-10,0.0455813095459058,
China,2022-04-11,0.0443535444684852,
China,2022-04-12,0.0178652181486838,
China,2022-04-13,0.043389137535545,
China,2022-04-14,0.0350851953222048,
China,2022-04-15,-0.0009602709114792,
China,2022-04-16,-0.0064371980803137,
China,2022-04-17,-0.0018813339578676,
China,2022-04-18,-0.008036713325685,
China,2022-04-19,-0.0214359789916865,
China,2022-04-20,-0.0444053487483263,
China,2022-04-21,-0.0230785444641734,
China,2022-04-22,-0.0236508804060161,
China,2022-04-23,0.0088506281040483,
China,2022-04-24,-0.0045463223855199,
China,2022-04-25,-0.0160613310598229,
China,2022-04-26,-0.0316875402045213,
China,2022-04-27,-0.052917055764017,
China,2022-04-28,-0.0663452586989571,
China,2022-04-29,-0.0599527175752265,
China,2022-04-30,-0.0613699242740128,
China,2022-05-01,-0.0684196826575957,
China,2022-05-02,-0.0777340520315773,
China,2022-05-03,-0.0810690964592318,
China,2022-05-04,-0.0812358578127759,
China,2022-05-05,-0.0807050474542591,
China,2022-05-06,-0.0806367561792401,
China,2022-05-07,-0.0763291398835297,
China,2022-05-08,-0.0719243910311927,
China,2022-05-09,-0.0730185398424108,
China,2022-05-10,-0.080362156562123,
China,2022-05-11,-0.1064808766904147,
China,2022-05-12,-0.0954680639690277,
China,2022-05-13,-0.0811609580663998,
China,2022-05-14,-0.0867688253836652,
China,2022-05-15,-0.0908319630717788,
China,2022-05-16,-0.0982986267649895,
China,2022-05-17,-0.093372080528311,
China,2022-05-18,-0.0847739589278676,
China,2022-05-19,-0.089083923570688,
China,2022-05-20,-0.0811314693417973,
China,2022-05-21,-0.0762776372297273,
China,2022-05-22,-0.0832588156356521,
China,2022-05-23,-0.0858257691493794,
China,2022-05-24,-0.0888152335816594,
China,2022-05-25,-0.0855199341177227,
China,2022-05-26,-0.0870132216473823,
China,2022-05-27,-0.0881028584246624,
China,2022-05-28,-0.0877162471830729,
China,2022-05-29,-0.0967138043659894,
China,2022-05-30,-0.0900892076414997,
China,2022-05-31,-0.0831372818463679,
China,2022-06-01,-0.0623804173840332,
China,2022-06-02,-0.0505674040786862,
China,2022-06-03,-0.0415702826411074,
China,2022-06-04,-0.0725089584147139,
China,2022-06-05,-0.0027257228214648,
China,2022-06-06,-0.0163259509063228,
China,2022-06-07,-0.0662331553088807,
China,2022-06-08,-0.0479880100897301,
China,2022-06-09,0.0168577866517081,
China,2022-06-10,0.019771577966946,
China,2022-06-11,0.0666426900951111,
China,2022-06-12,0.0316907954121843,
China,2022-06-13,0.0206896042987607,
China,2022-06-14,0.0336152978616068,
China,2022-06-15,0.0605972130387169,
China,2022-06-16,0.0613440518633368,
China,2022-06-17,0.0411951472400418,
China,2022-06-18,0.061416803865977,
China,2022-06-19,0.0439977558087041,
China,2022-06-20,0.0359983050152215,
China,2022-06-21,0.0179852165165828,
China,2022-06-22,0.0456556479470613,
China,2022-06-23,0.058235218962555,
China,2022-06-24,0.0723918228834326,
China,2022-06-25,0.0490912128522038,
China,2022-06-26,0.0494189870392489,
China,2022-06-27,0.0374675829396498,
China,2022-06-28,0.0149002923743568,
China,2022-06-29,0.042589159540805,
China,2022-06-30,0.0656072561103351,
China,2022-07-01,0.0468138730889879,
China,2022-07-02,0.0604351356356631,
China,2022-07-03,0.0172700447321159,
China,2022-07-04,0.0181835709496231,
China,2022-07-05,0.0431714830471512,
China,2022-07-06,0.0618608925867394,
China,2022-07-07,0.0687702497572719,
China,2022-07-08,0.0531064231485762,
China,2022-07-09,0.0434402375105582,
China,2022-07-10,0.0341322676818522,
China,2022-07-11,0.0229375495169683,
China,2022-07-12,0.0132532731600032,
China,2022-07-13,0.0263672228042164,
China,2022-07-14,0.0475555896954169,
China,2022-07-15,0.0421886082640967,
China,2022-07-16,0.0434420272167328,
China,2022-07-17,0.0296586484338889,
China,2022-07-18,0.0200788048591069,
China,2022-07-19,0.0099935567947291,
China,2022-07-20,0.0456444476955182,
China,2022-07-21,0.0515579679284077,
China,2022-07-22,0.0426274282183729,
China,2022-07-23,0.0272028711878369,
China,2022-07-24,0.0295726612698328,
China,2022-07-25,0.0137714621921958,
China,2022-07-26,0.0211101050980568,
China,2022-07-27,0.0313627147651913,
China,2022-07-28,0.0073358339707101,
China,2022-07-29,0.0185675220144823,
China,2022-07-30,0.0072744902861192,
China,2022-07-31,0.0051430751462711,
China,2022-08-01,-0.0083764184093114,
China,2022-08-02,-0.0089914588125504,
China,2022-08-03,0.0034429868087846,
China,2022-08-04,0.0167636562648059,
China,2022-08-05,-0.0003575790547851,
China,2022-08-06,0.0095682742453291,
China,2022-08-07,0.0040052106698893,
China,2022-08-08,-0.0090576001380058,
China,2022-08-09,-0.0222653858008937,
China,2022-08-10,0.0525430572924672,
China,2022-08-11,-0.0021004174669018,
China,2022-08-12,0.0246765301854909,
China,2022-08-13,0.0791847195506167,
China,2022-08-14,0.0782832131327802,
China,2022-08-15,0.001238025581512,
China,2022-08-16,0.076207127118665,
China,2022-08-17,0.0487123762920724,
China,2022-08-18,0.0545640046536777,
China,2022-08-19,0.0383211593456085,
China,2022-08-20,0.0187330287061799,
China,2022-08-21,-0.0146323953377655,
China,2022-08-22,0.0473558837451901,
China,2022-08-23,0.0106221074024777,
China,2022-08-24,0.0253115865743236,
China,2022-08-25,0.0319923610729064,
China,2022-08-26,-0.0041750630855891,
China,2022-08-27,0.0056589722928221,
China,2022-08-28,0.0841905127917668,
China,2022-08-29,0.0166377887281414,
China,2022-08-30,0.0183846334261541,
China,2022-08-31,0.0256518721194205,
China,2022-09-01,0.0417821244200466,
China,2022-09-02,0.0259893761826108,
China,2022-09-03,0.0051704721974583,
China,2022-09-04,0.0446790481870256,
China,2022-09-05,0.0085170500284188,
China,2022-09-06,-0.0005583410638324,
China,2022-09-07,0.0091596672255118,
China,2022-09-08,0.0177796166337076,
China,2022-09-09,0.0010672262570246,
China,2022-09-10,-0.0037166757550791,
China,2022-09-11,-0.0126572730915681,
China,2022-09-12,-0.0276428810535207,
China,2022-09-13,-0.0349706457358368,
China,2022-09-14,-0.0266715588790368,
China,2022-09-15,-0.0136418866065151,
China,2022-09-16,-0.001702295914474,
China,2022-09-17,-0.0157704125849442,
China,2022-09-18,-0.020381722199054,
China,2022-09-19,-0.0361113145692263,
China,2022-09-20,-0.0458405043856355,
China,2022-09-21,-0.0398001119383164,
China,2022-09-22,-0.0294979621184516,
China,2022-09-23,-0.0348308863548719,
China,2022-09-24,-0.0354800595104856,
China,2022-09-25,-0.0554189689021978,
China,2022-09-26,-0.0482531774711106,
China,2022-09-27,-0.0506141135030288,
China,2022-09-28,-0.0321783939645005,
China,2022-09-29,-0.0303563690645228,
China,2022-09-30,-0.0300661709847048,
China,2022-10-01,-0.0308062752611468,
China,2022-10-02,-0.0366498625898462,
China,2022-10-03,-0.0311053349882628,
China,2022-10-04,-0.0323848616092007,
China,2022-10-05,-0.0144672678468502,
China,2022-10-06,0.0132130327869759,
China,2022-10-07,0.0248467628256319,
China,2022-10-08,0.0694817333539028,
China,2022-10-09,-0.0105940375772174,
China,2022-10-10,0.0320759422514842,
China,2022-10-11,0.0549331783356428,
China,2022-10-12,-0.0239284432760304,
China,2022-10-13,0.0252014372907691,
China,2022-10-14,0.0084409331822448,
China,2022-10-15,0.0083628955445713,
China,2022-10-16,0.0060435512525978,
China,2022-10-17,-0.0017894269961943,
China,2022-10-18,-0.0102703466756601,
China,2022-10-19,-0.0046761059406403,
China,2022-10-20,0.0031665920237053,
China,2022-10-21,0.0025914692212636,
China,2022-10-22,0.0149028270451503,
China,2022-10-23,0.0035864520019341,
China,2022-10-24,0.002392218255582,
China,2022-10-25,0.0007069860418629,
China,2022-10-26,0.0090773279092546,
China,2022-10-27,0.0184922402871818,
China,2022-10-28,0.0070592683245651,
China,2022-10-29,0.0080978029524758,
China,2022-10-30,0.0123552594230167,
China,2022-10-31,0.0183548311146981,
China,2022-11-01,0.0061638333547238,
China,2022-11-02,0.0238107759285004,
China,2022-11-03,0.0313024346978214,
China,2022-11-04,0.021431574567462,
China,2022-11-05,0.0988923508602763,
China,2022-11-06,-0.0466174637464977,
China,2022-11-07,0.0599636471567204,
China,2022-11-08,0.0746677673739473,
China,2022-11-09,0.176004288480345,
China,2022-11-10,-0.0457542142615733,
China,2022-11-11,0.0918513308946753,
China,2022-11-12,0.2487982957340162,
China,2022-11-13,-0.0569823994990932,
China,2022-11-14,0.0960050267037135,
China,2022-11-15,0.0954335555940482,
China,2022-11-16,0.2879365395941986,
China,2022-11-17,-0.0688016218654629,
China,2022-11-18,0.1029574429059603,
China,2022-11-19,0.230944161789161,
China,2022-11-20,0.0485808252609825,
China,2022-11-21,0.0458853089066553,
China,2022-11-22,-0.0958197135269764,
China,2022-11-23,0.221052079549346,
China,2022-11-24,-0.083964492121346,
China,2022-11-25,0.0658833223548762,
China,2022-11-26,0.0648206021659456,
China,2022-11-27,0.0668849322123017,
China,2022-11-28,0.0550200835766996,
China,2022-11-29,0.17291183878882,
China,2022-11-30,-0.0975817888553834,
China,2022-12-01,0.0293900564013345,
China,2022-12-02,0.123353532348869,
China,2022-12-03,-0.095328612311671,
China,2022-12-04,0.0035030921463576,
China,2022-12-05,0.0004263911436193,
China,2022-12-06,-0.0165248499106336,
China,2022-12-07,-0.0063993516715771,
China,2022-12-08,-0.0120782312926337,
China,2022-12-09,-0.0279864345370113,
China,2022-12-10,-0.0385751302396731,
China,2022-12-11,-0.0406635919510379,
China,2022-12-12,-0.0444352199408251,
China,2022-12-13,-0.0515790813682105,
China,2022-12-14,-0.0745687111402788,
China,2022-12-15,-0.0580993072560349,
China,2022-12-16,-0.0600047326764799,
China,2022-12-17,-0.1080960861527475,
China,2022-12-18,-0.0307487856645618,
China,2022-12-19,0.0916430943209087,
China,2022-12-20,-0.0533122032707779,
China,2022-12-21,0.0013925753356638,
China,2022-12-22,0.0045562337670641,
China,2022-12-23,0.0093882205827318,
China,2022-12-24,0.007867167065916,
China,2022-12-25,0.004097547888608,
China,2022-12-26,0.0028629055466689,
China,2022-12-27,0.0028304463348247,
China,2022-12-28,0.0153011390763642,
China,2022-12-29,0.0394949221682505,
China,2022-12-30,0.0594915687703745,
China,2022-12-31,0.044274888734815,
China,2023-01-01,0.0026993634184673,
China,2023-01-02,-0.0124899715178049,
China,2023-01-03,-0.0169263079965227,
China,2023-01-04,-0.0048775841943057,
China,2023-01-05,0.0078046501776003,
China,2023-01-06,0.0195413731101277,
China,2023-01-07,-0.022558324995715,
China,2023-01-08,0.0087009920676635,
China,2023-01-09,-0.0811854948942446,
China,2023-01-10,-0.0887787274465369,
China,2023-01-11,-0.0841427267180786,
China,2023-01-12,-0.0783131785909514,
China,2023-01-13,-0.0809397811794438,
China,2023-01-14,-0.0796546675039062,
China,2023-01-15,-0.087371411262789,
China,2023-01-16,-0.097673983369881,
China,2023-01-17,-0.1012524889266639,
China,2023-01-18,-0.0973675911385416,
China,2023-01-19,-0.0895421387552415,
China,2023-01-20,-0.0875624600813649,
China,2023-01-21,-0.0867432752862468,
China,2023-01-22,-0.0948946911931201,
China,2023-01-23,-0.0988879278188018,
China,2023-01-24,-0.1002156471372093,
China,2023-01-25,-0.0881516299922272,
China,2023-01-26,-0.0800410315599846,
China,2023-01-27,-0.0765071370940495,
China,2023-01-28,-0.0357328279386545,
China,2023-01-29,-0.0380785467279685,
China,2023-01-30,-0.1428239841498777,
China,2023-01-31,-0.1428184591951504,
China,2023-02-01,-0.1428120139548614,
China,2023-02-02,-0.1425939047867546,
China,2023-02-03,-0.1427343361395988,
China,2023-02-04,-0.1427138888779844,
China,2023-02-05,-0.1428571428571428,
China,2023-02-06,-0.1426621908566575,
China,2023-02-07,-0.1424023582940308,
China,2023-02-08,-0.142591992545974,
China,2023-02-09,-0.1427025196737438,
China,2023-02-10,-0.1428571428571428,
China,2023-02-11,-0.1426467214828761,
China,2023-02-12,-0.1428571428571428,
China,2023-02-13,-0.1428571428571428,
China,2023-02-14,-0.1428571428571428,
China,2023-02-15,-0.1416879351664841,
China,2023-02-16,-0.1428571428571428,
China,2023-02-17,-0.1428571428571426,
China,2023-02-18,-0.1422390997451034,
China,2023-02-19,-0.1428571428571426,
Italy,2020-02-24,0.3345622119815667,
Italy,2020-02-25,0.3067284925019733,
Italy,2020-02-26,0.3417785687321359,
Italy,2020-02-27,0.4140908407123853,
Italy,2020-02-28,0.3114419589927542,
Italy,2020-02-29,0.2139619824668084,
Italy,2020-03-01,0.5503263747291061,
Italy,2020-03-02,0.1273113916183414,
Italy,2020-03-03,0.1836936044534591,
Italy,2020-03-04,0.2046498637157483,
Italy,2020-03-05,0.23505510573592,
Italy,2020-03-06,0.1667121605658303,
Italy,2020-03-07,0.2824287940031225,
Italy,2020-03-08,0.2539231841714742,
Italy,2020-03-09,0.2382599725634782,
Italy,2020-03-10,0.0244802911089803,
Italy,2020-03-11,0.2438396464368115,
Italy,2020-03-12,0.2134629112545485,
Italy,2020-03-13,0.1392622730009547,
Italy,2020-03-14,0.1971405323280062,
Italy,2020-03-15,0.1487039896613848,
Italy,2020-03-16,0.0857199764269676,
Italy,2020-03-17,0.0867532437581917,
Italy,2020-03-18,0.1092300538196773,
Italy,2020-03-19,0.1446386667159167,
Italy,2020-03-20,0.1396470830185932,
Italy,2020-03-21,0.1286761189144749,
Italy,2020-03-22,0.0611396352791553,
Italy,2020-03-23,0.0227277904153453,
Italy,2020-03-24,0.0345995959237859,
Italy,2020-03-25,0.0273905918919266,
Italy,2020-03-26,0.0544350116428913,
Italy,2020-03-27,0.0353816394225225,
Italy,2020-03-28,0.0311844203573616,
Italy,2020-03-29,0.0045342934466094,
Italy,2020-03-30,-0.0289524362024757,
Italy,2020-03-31,-0.0254694012457378,
Italy,2020-04-01,-0.0007354945837153,
Italy,2020-04-02,-0.0040214762037376,
Italy,2020-04-03,-0.0059394511541074,
Italy,2020-04-04,0.0014875372571745,
Italy,2020-04-05,-0.0133948551179671,
Italy,2020-04-06,-0.0334362354485558,
Italy,2020-04-07,-0.0472657795366764,
Italy,2020-04-08,-0.0162101770710962,
Italy,2020-04-09,-0.0017735299436292,
Italy,2020-04-10,-0.0100284762258719,
Italy,2020-04-11,0.0165490414583446,
Italy,2020-04-12,-0.0061568733302919,
Italy,2020-04-13,-0.0368732474020563,
Italy,2020-04-14,-0.0391326629138722,
Italy,2020-04-15,-0.0459865302893257,
Italy,2020-04-16,0.0012863804801201,
Italy,2020-04-17,-0.0100397960195942,
Italy,2020-04-18,-0.0087696324889308,
Italy,2020-04-19,-0.0247880207954515,
Italy,2020-04-20,-0.0532167094562501,
Italy,2020-04-21,-0.0283275271787118,
Italy,2020-04-22,0.0026968987780393,
Italy,2020-04-23,-0.0288808475942919,
Italy,2020-04-24,-0.008857727841365,
Italy,2020-04-25,-0.0373757731723497,
Italy,2020-04-26,-0.0348144216104662,
Italy,2020-04-27,-0.0590949288209521,
Italy,2020-04-28,-0.0358145082195309,
Italy,2020-04-29,-0.0321038955213835,
Italy,2020-04-30,-0.0401692441166221,
Italy,2020-05-01,-0.030556739657117,
Italy,2020-05-02,-0.0308489046911519,
Italy,2020-05-03,-0.0583667907684682,
Italy,2020-05-04,-0.0639822519731669,
Italy,2020-05-05,-0.0686667811931576,
Italy,2020-05-06,-0.0358528691642823,
Italy,2020-05-07,-0.0351787035192359,
Italy,2020-05-08,-0.0371474870194462,
Italy,2020-05-09,-0.0532562320361091,
Italy,2020-05-10,-0.072772013208728,
Italy,2020-05-11,-0.0727377871790228,
Italy,2020-05-12,-0.0003585969333125,
Italy,2020-05-13,-0.0525689107237993,
Italy,2020-05-14,-0.0363981816387001,
Italy,2020-05-15,-0.0549852575455317,
Italy,2020-05-16,-0.0397372601066776,
Italy,2020-05-17,-0.0600156240402088,
Italy,2020-05-18,-0.0839727520067122,
Italy,2020-05-19,-0.0269778601886919,
Italy,2020-05-20,-0.0454447580566167,
Italy,2020-05-21,-0.0443366691147668,
Italy,2020-05-22,-0.0381601671260432,
Italy,2020-05-23,-0.0311682720272317,
Italy,2020-05-24,-0.0513552768795777,
Italy,2020-05-25,-0.0883625905564624,
Italy,2020-05-26,-0.0637528226553362,
Italy,2020-05-27,-0.0185683352105595,
Italy,2020-05-28,-0.0142651869612202,
Italy,2020-05-29,-0.0293433289641071,
Italy,2020-05-30,-0.0485755956512611,
Italy,2020-05-31,-0.0635333783135039,
Italy,2020-06-01,-0.0919830385126534,
Italy,2020-06-02,-0.0537730955996564,
Italy,2020-06-03,-0.0478223659136151,
Italy,2020-06-04,-0.0878229225963,
Italy,2020-06-05,0.0337101086088331,
Italy,2020-06-06,-0.0538252928398788,
Italy,2020-06-07,-0.0742014545770037,
Italy,2020-06-08,-0.0374544184647632,
Italy,2020-06-09,-0.0321797460250182,
Italy,2020-06-10,-0.0612310209933094,
Italy,2020-06-11,0.0202820365869673,
Italy,2020-06-12,-0.074089137505223,
Italy,2020-06-13,0.0147971289355517,
Italy,2020-06-14,0.0089062805172051,
Italy,2020-06-15,-0.0088999357596745,
Italy,2020-06-16,-0.0485593822659713,
Italy,2020-06-17,0.0119440276616027,
Italy,2020-06-18,0.0115160542891781,
Italy,2020-06-19,,
Italy,2020-06-20,,
Italy,2020-06-21,-0.0222609537684154,
Italy,2020-06-22,-0.0211671459046148,
Italy,2020-06-23,-0.0792900262734832,
Italy,2020-06-24,0.2096817482566648,
Italy,2020-06-25,0.006646509997066,
Italy,2020-06-26,-0.0149121538911122,
Italy,2020-06-27,-0.0537225698021981,
Italy,2020-06-28,-0.0492004309782994,
Italy,2020-06-29,-0.071527306604461,
Italy,2020-06-30,-0.0562766824849999,
Italy,2020-07-01,-0.0252704303225771,
Italy,2020-07-02,-0.0096281401692686,
Italy,2020-07-03,0.0063911219454311,
Italy,2020-07-04,0.0134236093609581,
Italy,2020-07-05,-0.0168637295350561,
Italy,2020-07-06,-0.004023017280929,
Italy,2020-07-07,-0.0510441467992085,
Italy,2020-07-08,-0.0065574451734561,
Italy,2020-07-09,0.0092706616174094,
Italy,2020-07-10,0.0515428556549391,
Italy,2020-07-11,-0.0169303776485445,
Italy,2020-07-12,0.0165808356215755,
Italy,2020-07-13,-0.0295856281004122,
Italy,2020-07-14,-0.0641196403534282,
Italy,2020-07-15,-0.0233011184320633,
Italy,2020-07-16,0.0309323821242832,
Italy,2020-07-17,0.0264508880460305,
Italy,2020-07-18,0.0349408079317699,
Italy,2020-07-19,0.0075499739042179,
Italy,2020-07-20,-0.0127506718289164,
Italy,2020-07-21,-0.0540744283817713,
Italy,2020-07-22,0.062457306547824,
Italy,2020-07-23,0.0683319196879312,
Italy,2020-07-24,0.0199390829634693,
Italy,2020-07-25,0.0306910598719403,
Italy,2020-07-26,0.0132327437913852,
Italy,2020-07-27,-0.0409649018283738,
Italy,2020-07-28,-0.0151107339488879,
Italy,2020-07-29,0.0420707471779029,
Italy,2020-07-30,0.0925263944433965,
Italy,2020-07-31,0.0708996841422235,
Italy,2020-08-01,0.0125081506156061,
Italy,2020-08-02,-0.0190600566553842,
Italy,2020-08-03,-0.0585453798006051,
Italy,2020-08-04,-0.0358419948323547,
Italy,2020-08-05,0.0814663034816154,
Italy,2020-08-06,0.0737510228251665,
Italy,2020-08-07,0.1348365009374073,
Italy,2020-08-08,0.0109664816191219,
Italy,2020-08-09,0.0601623785110592,
Italy,2020-08-10,-0.035733783375852,
Italy,2020-08-11,0.0338624428146421,
Italy,2020-08-12,0.0546267421747099,
Italy,2020-08-13,0.0624936732147134,
Italy,2020-08-14,0.0696685642581209,
Italy,2020-08-15,0.0748641928726367,
Italy,2020-08-16,0.0107513147014746,
Italy,2020-08-17,-0.0409035787190226,
Italy,2020-08-18,-0.0096478458294845,
Italy,2020-08-19,0.0724882284336845,
Italy,2020-08-20,0.119859306065277,
Italy,2020-08-21,0.1216238672020215,
Italy,2020-08-22,0.1238205839565065,
Italy,2020-08-23,0.125014408046286,
Italy,2020-08-24,0.0448302525092199,
Italy,2020-08-25,0.0222631970941951,
Italy,2020-08-26,0.1090174963495524,
Italy,2020-08-27,0.0914072794188589,
Italy,2020-08-28,0.0795564644323763,
Italy,2020-08-29,0.0609082044331701,
Italy,2020-08-30,0.0387019395533152,
Italy,2020-08-31,-0.0153149958057445,
Italy,2020-09-01,-0.0160622745846596,
Italy,2020-09-02,0.0323988884915749,
Italy,2020-09-03,0.0359884845958873,
Italy,2020-09-04,0.0711729698328009,
Italy,2020-09-05,0.0525681598706873,
Italy,2020-09-06,-0.0008133826740628,
Italy,2020-09-07,-0.0167126222605396,
Italy,2020-09-08,0.009862019773545,
Italy,2020-09-09,0.0151090256768264,
Italy,2020-09-10,0.0309310526725554,
Italy,2020-09-11,0.0277224576578172,
Italy,2020-09-12,0.0113095591871463,
Italy,2020-09-13,0.0050152676271537,
Italy,2020-09-14,-0.0409948024968188,
Italy,2020-09-15,-0.0133528872055184,
Italy,2020-09-16,0.0122161197506132,
Italy,2020-09-17,0.0241665083861815,
Italy,2020-09-18,0.0536042333163631,
Italy,2020-09-19,0.0172083297701717,
Italy,2020-09-20,0.0096941879937966,
Italy,2020-09-21,-0.0143335119906934,
Italy,2020-09-22,-0.0085044558700229,
Italy,2020-09-23,0.0169044227433914,
Italy,2020-09-24,0.0282348867095696,
Italy,2020-09-25,0.0352756498430704,
Italy,2020-09-26,0.0253363891790681,
Italy,2020-09-27,0.0121402231368008,
Italy,2020-09-28,-0.0133053189060173,
Italy,2020-09-29,0.0018879157233402,
Italy,2020-09-30,0.0194220119848751,
Italy,2020-10-01,0.0763912535321209,
Italy,2020-10-02,0.0569141581158716,
Italy,2020-10-03,0.0721752985706269,
Italy,2020-10-04,0.0390058114081754,
Italy,2020-10-05,0.0103838337448987,
Italy,2020-10-06,0.037032158180503,
Italy,2020-10-07,0.0954068245217596,
Italy,2020-10-08,0.1208545344261653,
Italy,2020-10-09,0.1406578614397224,
Italy,2020-10-10,0.1219832789141939,
Italy,2020-10-11,0.0821377306186679,
Italy,2020-10-12,0.0331635327806822,
Italy,2020-10-13,0.0746890167505758,
Italy,2020-10-14,0.1087866941765813,
Italy,2020-10-15,0.1296303284016033,
Italy,2020-10-16,0.1314077263999675,
Italy,2020-10-17,0.1217379577692683,
Italy,2020-10-18,0.1098632888464301,
Italy,2020-10-19,0.038780898077505,
Italy,2020-10-20,0.0607274890989182,
Italy,2020-10-21,0.1254836425522547,
Italy,2020-10-22,0.1093541384203726,
Italy,2020-10-23,0.1278328967385451,
Italy,2020-10-24,0.1033830835163605,
Italy,2020-10-25,0.098866948887085,
Italy,2020-10-26,0.0330055818620611,
Italy,2020-10-27,0.07725748098911,
Italy,2020-10-28,0.0893392112110742,
Italy,2020-10-29,0.0860004089949484,
Italy,2020-10-30,0.1012597367753462,
Italy,2020-10-31,0.083642126609893,
Italy,2020-11-01,0.0539763228006264,
Italy,2020-11-02,-0.0038897705474306,
Italy,2020-11-03,0.0341932718994879,
Italy,2020-11-04,0.0423245080381309,
Italy,2020-11-05,0.0578008625933856,
Italy,2020-11-06,0.0649799605755732,
Italy,2020-11-07,0.062660038861634,
Italy,2020-11-08,0.0155871443336166,
Italy,2020-11-09,-0.0219802247041261,
Italy,2020-11-10,0.0287720086411376,
Italy,2020-11-11,0.0138500486196126,
Italy,2020-11-12,0.0352311932286499,
Italy,2020-11-13,0.0424200732139312,
Italy,2020-11-14,0.0190065052701533,
Italy,2020-11-15,0.0020343142885088,
Italy,2020-11-16,-0.0264541240142853,
Italy,2020-11-17,-0.0021379930658423,
Italy,2020-11-18,0.0073148901672184,
Italy,2020-11-19,0.0144699574506774,
Italy,2020-11-20,0.0167828916640759,
Italy,2020-11-21,0.0037129334577665,
Italy,2020-11-22,-0.0238261866097126,
Italy,2020-11-23,-0.0442005460681798,
Italy,2020-11-24,-0.0382875923840511,
Italy,2020-11-25,-0.0218360559117641,
Italy,2020-11-26,-0.0040639313477598,
Italy,2020-11-27,-0.0066643003144845,
Italy,2020-11-28,-0.0155563463369788,
Italy,2020-11-29,-0.0414022944926696,
Italy,2020-11-30,-0.0589095345209266,
Italy,2020-12-01,-0.0374711828227447,
Italy,2020-12-02,-0.0256606779515087,
