Date,R_filtered,R_smoothed
2021-10-04,0.5672746651784357,0.6426754835576459
2021-10-05,0.6027778989846088,0.6634268182337406
2021-10-06,0.6462689590513397,0.6801182288594532
2021-10-07,0.6744161302576231,0.6894340100595582
2021-10-08,0.70089360109018,0.6935671356223072
2021-10-09,0.6990141465515688,0.6915507922962698
2021-10-10,0.6678578033917104,0.6894967753069706
2021-10-11,0.6123784003438186,0.6954521158180226
2021-10-12,0.677103968798579,0.7183151365338186
2021-10-13,0.7259317217783345,0.729657012556512
2021-10-14,0.7380915068441518,0.7306822634405933
2021-10-15,0.7302107761445413,0.7286431384964762
2021-10-16,0.7449467589875844,0.7282117032125481
2021-10-17,0.7171177852750668,0.723605987377153
2021-10-18,0.6802267264221264,0.7253916291799964
2021-10-19,0.7152442063876648,0.7378216270618265
2021-10-20,0.7491558446231577,0.7440352414841029
2021-10-21,0.7202872847683127,0.7426259815879095
2021-10-22,0.7335661752816776,0.7487738959460788
2021-10-23,0.7590321328762163,0.7529592683061028
2021-10-24,0.7410762138301807,0.7512879330627209
2021-10-25,0.6940634677757089,0.7540983376175763
2021-10-26,0.7052280835534185,0.7706207534627053
2021-10-27,0.7495711075507882,0.7886177090371973
2021-10-28,0.7879916108152887,0.7993638668750808
2021-10-29,0.8090213063776311,0.8024936670097708
2021-10-30,0.8107723442622345,0.8006971715329436
2021-10-31,0.7885453322408742,0.7979243464400714
2021-11-01,0.7411946816998625,0.80050557920071
2021-11-02,0.7799990623674988,0.8168287479730927
2021-11-03,0.8747824349707467,0.8269647802927068
2021-11-04,0.8860177711838261,0.8138047088640454
2021-11-05,0.8615339928169834,0.7939306881783944
2021-11-06,0.809008563151584,0.7753253357442869
2021-11-07,0.7906473541606116,0.766055251679887
2021-11-08,0.7093969397039008,0.7592871693177061
2021-11-09,0.7298060884988398,0.7730176416658515
2021-11-10,0.7697300352431968,0.7849100510709166
2021-11-11,0.7847333867443615,0.7890877986816278
2021-11-12,0.7854139973614305,0.7902861922981712
2021-11-13,0.7736819590285738,0.7916270868655352
2021-11-14,0.7616451002721419,0.7965658310536587
2021-11-15,0.7025163535222213,0.8061764929424541
2021-11-16,0.7292041541386552,0.8347051785975819
2021-11-17,0.846884856165764,0.8637405009492245
2021-11-18,0.8669300461214573,0.868379404526157
2021-11-19,0.8639516932907269,0.8687782877474275
2021-11-20,0.8828014493717535,0.8701066324400946
2021-11-21,0.8574623567060515,0.8666128454963544
2021-11-22,0.7736484605703887,0.8691311849443755
2021-11-23,0.8387392286401514,0.8954093343313615
2021-11-24,0.9205289521711677,0.9110057211426246
2021-11-25,0.9320938675646787,0.9083847979415369
2021-11-26,0.9878892244167143,0.9018597382779365
2021-11-27,0.9977732853913915,0.8781832491196909
2021-11-28,0.9275182548194164,0.8452704383578836
2021-11-29,0.828815988193933,0.8226347163264917
2021-11-30,0.8351997082818787,0.8209335459147847
2021-12-01,0.8319345484093883,0.8170073032534093
2021-12-02,0.8556067318745637,0.8128991215826751
2021-12-03,0.8323896918052315,0.801145404137248
2021-12-04,0.8208949048903957,0.7925465495882997
2021-12-05,0.7820691348468806,0.7847446951650214
2021-12-06,0.7099996668729626,0.7854810458943808
2021-12-07,0.7675613901715526,0.8062545519591171
2021-12-08,0.8158348096110065,0.8169034383663156
2021-12-09,0.8182589346454021,0.8171975395899176
2021-12-10,0.8013881896020312,0.8169054291792701
2021-12-11,0.8254208716861874,0.8211759853700131
2021-12-12,0.7898860530748056,0.8200077346997632
2021-12-13,0.7168751506617148,0.8282976327385703
2021-12-14,0.7517038097390852,0.858962621073173
2021-12-15,0.7975995129335658,0.888481710372175
2021-12-16,0.8428186710935297,0.9134937319348944
2021-12-17,0.9575716935804683,0.9329444736151316
2021-12-18,0.9754025028126683,0.9261667264417215
2021-12-19,0.9226798605281,0.9126163685613543
2021-12-20,0.8566219082812812,0.9098467581738137
2021-12-21,0.9003888605597375,0.9244949635507114
2021-12-22,0.8939499726444876,0.9311292922178924
2021-12-23,0.8464567608283919,0.9413615485790505
2021-12-24,0.8925918364646943,0.9674806419166454
2021-12-25,0.9835341830585,0.9880910636445727
2021-12-26,0.7712701166856235,0.989345179397601
2021-12-27,0.8680623256792741,1.0493624140658961
2021-12-28,1.015411523636628,1.0992586737058796
2021-12-29,1.012792355886215,1.122334554182046
2021-12-30,1.005059259426585,1.1524820627483277
2021-12-31,0.9896179417789226,1.1930548310070481
2022-01-01,1.0856612198070739,1.249043440475515
2022-01-02,1.0364818745572877,1.2940084582842497
2022-01-03,1.1005816438461147,1.3648832901731163
2022-01-04,1.1730052365290529,1.4376227117904103
2022-01-05,1.3140795124662425,1.5104490538424968
2022-01-06,1.4956520471674528,1.5644926326906199
2022-01-07,1.5608987154065381,1.5834385017169357
2022-01-08,1.5461306030944888,1.589641758648477
2022-01-09,1.5447907441604394,1.601616622720952
2022-01-10,1.4761971017508035,1.6172558803526367
2022-01-11,1.6106910433400095,1.6560771821194997
2022-01-12,1.5784905732677414,1.6685680671750467
2022-01-13,1.6010661357928022,1.6933586233392188
2022-01-14,1.6102621499399252,1.7187587759944987
2022-01-15,1.6655681185925513,1.7486185288046396
2022-01-16,1.5968869587748526,1.7714751355941116
2022-01-17,1.5023892767562734,1.81952418553207
2022-01-18,1.6096510506055788,1.906804042315346
2022-01-19,1.7460357652620302,1.988584602706085
2022-01-20,1.867464839113656,2.0553373543245876
2022-01-21,1.9810186327432835,2.1070424355609028
2022-01-22,2.0837266891383344,2.14172590671728
2022-01-23,2.034576265820779,2.157688083266602
2022-01-24,1.952633085402455,2.191570136290909
2022-01-25,2.0755150961396973,2.2573288749370723
2022-01-26,2.270072098631931,2.307366509191584
2022-01-27,2.357401831564135,2.317630440163511
2022-01-28,2.4198642583061165,2.3066848102455753
2022-01-29,2.4386275352790916,2.275536280884155
2022-01-30,2.389552438858836,2.2306513409664928
2022-01-31,2.2074102864168434,2.1869195893271494
2022-02-01,2.217771804643985,2.1812802697256526
2022-02-02,2.200152918847291,2.1712373010919928
2022-02-03,2.328136998966785,2.1632793282966785
2022-02-04,2.394039829742884,2.1179082465029557
2022-02-05,2.3599009052566684,2.041913064731407
2022-02-06,2.2890285914590107,1.9543984694854795
2022-02-07,2.071841965001565,1.8623036911655437
2022-02-08,2.0066131362912127,1.8046358973499086
2022-02-09,2.0034509870974286,1.7490490035691884
2022-02-10,1.897573259347642,1.6790341043156227
2022-02-11,1.791291111008801,1.6188891451045335
2022-02-12,1.795572880576633,1.5714417702590302
2022-02-13,1.6905606220933995,1.5097578286055846
2022-02-14,1.547505060691966,1.4599984313113912
2022-02-15,1.5588160691360478,1.4359154121653552
2022-02-16,1.5831825219464961,1.4020914733868086
2022-02-17,1.566824565060874,1.3522527443612478
2022-02-18,1.5115162414620413,1.293199649725015
2022-02-19,1.4549895369812547,1.2331159429713963
2022-02-20,1.3535805141279353,1.1720533006280345
2022-02-21,1.2126994129077178,1.122094533055905
2022-02-22,1.2148947953391995,1.0971588330793287
2022-02-23,1.2262552363097243,1.0647562887995141
2022-02-24,1.2076873626648472,1.0203095734765217
2022-02-25,1.1547743786988915,0.9687406475961926
2022-02-26,1.1025563308878246,0.917541624851645
2022-02-27,1.014193814328556,0.8666230517182981
2022-02-28,0.907379053684815,0.8260095630432692
2022-03-01,0.830314953594587,0.8036155682694455
2022-03-02,0.8611426279019463,0.7962675328974478
2022-03-03,0.8672630176505537,0.7784130210032776
2022-03-04,0.8180176476478519,0.7539602888442606
2022-03-05,0.8079221944568773,0.736330829117249
2022-03-06,0.7754496882157668,0.7166279079286535
2022-03-07,0.7363653392640117,0.7004393508914777
2022-03-08,0.7694470765953793,0.690552028388709
2022-03-09,0.7737982462809923,0.6688390339568787
2022-03-10,0.7489682963991784,0.6399528257021752
2022-03-11,0.7003081464660454,0.6099502797625777
2022-03-12,0.6612965851349101,0.5850825611769317
2022-03-13,0.6121826959870333,0.5641074212227483
2022-03-14,0.564711982202516,0.5508764492290285
2022-03-15,0.581541799848756,0.5470687216562181
2022-03-16,0.5880990868751701,0.5375812598717745
2022-03-17,0.5850325694425834,0.5236780641533371
2022-03-18,0.567737586630961,0.5067924666159181
2022-03-19,0.5430610081001304,0.49001953749535565
2022-03-20,0.5049126051674601,0.47542180060215233
2022-03-21,0.46491518784450403,0.4673055285436154
2022-03-22,0.48593012647330636,0.46796338293967366
2022-03-23,0.49163506856317307,0.4630186898167039
2022-03-24,0.4938003631821375,0.45514307168217194
2022-03-25,0.38722951402314154,0.4445040572678628
2022-03-26,0.3036585383702741,0.46026679354632427
2022-03-27,0.48523931575535595,0.5033675235656352
2022-03-28,0.5377499668352044,0.5083566538620329
2022-03-29,0.5301422024256779,0.5002672128207185
2022-03-30,0.5308250867132422,0.49204520779393635
2022-03-31,0.5232682800968788,0.48137245564812103
2022-04-01,0.511735855774351,0.4698421527501516
2022-04-02,0.40129421020014044,0.45831243369718466
2022-04-03,0.31468782443722987,0.4740046272815154
2022-04-04,0.24677262799193544,0.5178507865993127
2022-04-05,0.6796404064007611,0.5924551969168557
2022-04-06,0.654002937760431,0.5684606369147751
2022-04-07,0.6252656301333845,0.544918227800807
2022-04-08,0.5916971072460575,0.5228055256843289
2022-04-09,0.555745317140185,0.5038456218519448
2022-04-10,0.5087299261537275,0.48956211711467323
2022-04-11,0.48887986405954853,0.4842868743662927
2022-04-12,0.5027370778128828,0.483022820893965
2022-04-13,0.530157093159727,0.4775971882283151
2022-04-14,0.49281481743160294,0.46313198478330597
2022-04-15,0.480393600832558,0.45496286397454366
2022-04-16,0.44343276009366095,0.4479639779817379
2022-04-17,0.4223691585218642,0.44921103100990123
2022-04-18,0.40703495512231924,0.4565982807945256
2022-04-19,0.44431190260072195,0.4702387847146767
2022-04-20,0.34842153823065203,0.47737421665585944
2022-04-21,0.5192557290597128,0.5128637543678014
2022-04-22,0.5256112964847972,0.5111045956620446
2022-04-23,0.5136731382029694,0.5071121535335661
2022-04-24,0.4831705389602272,0.5053064809744862
2022-04-25,0.45214581851681124,0.5113985944419863
2022-04-26,0.5015357489781772,0.5277057673632018
2022-04-27,0.5582450152620396,0.5349081137257571
2022-04-28,0.5517484117081284,0.5284854798009244
2022-04-29,0.5498494923660885,0.5220832033279321
2022-04-30,0.53559892845448,0.5144415414875239
2022-05-01,0.5036119620995333,0.5086187397293934
2022-05-02,0.4580084785753441,0.5099966732913805
2022-05-03,0.4038601387021046,0.524304534279477
2022-05-04,0.3996135214754549,0.5574524763868947
2022-05-05,0.4425053138919042,0.6008919117763041
2022-05-06,0.4812609282708269,0.6444820659889197
2022-05-07,0.503674381353303,0.68940275157043
2022-05-08,0.5347483504859335,0.7405177348301324
2022-05-09,0.5840309903959378,0.7971482788004316
2022-05-10,0.45798677653474396,0.855801066290107
2022-05-11,0.3591451325870335,0.9652849902460642
2022-05-12,1.3695455175539624,1.1321029547878254
2022-05-13,1.2679818131438712,1.066755519677383
2022-05-14,1.175313598808444,1.011375296344098
2022-05-15,1.0762407715351292,0.9662572372328663
2022-05-16,0.9580633383717936,0.9359882669719908
2022-05-17,0.917317570288892,0.9299129059286643
2022-05-18,0.9466292857932148,0.933379314262645
2022-05-19,0.9616943427804036,0.9297327411936795
2022-05-20,0.9261960588472844,0.9209364720607045
2022-05-21,0.9127055918189223,0.9194889619671486
2022-05-22,0.8798070680602816,0.9213558380462613
2022-05-23,0.8201593535511701,0.9327906268176902
2022-05-24,0.9168767999044539,0.9637882909914872
2022-05-25,0.9596933589375458,0.9766989738279227
2022-05-26,0.9375005502491178,0.9813791512258419
2022-05-27,0.9070743656860264,0.9934551412954385
2022-05-28,0.9318332789164786,1.017228310112208
2022-05-29,0.9214102539536273,1.0407301886078228
2022-05-30,0.897232192030083,1.0735686637167567
2022-05-31,0.9836545256131316,1.1220988682719473
2022-06-01,1.0621247108772212,1.160200641572025
2022-06-02,1.0617405165393814,1.187192476743916
2022-06-03,1.1102339777415424,1.2217185690057235
2022-06-04,1.1538384150376315,1.2524006506366638
2022-06-05,1.1711327962003035,1.2795263235577887
2022-06-06,1.1455292091752218,1.3093577021988696
2022-06-07,1.2397849993243755,1.3544455402527773
2022-06-08,1.2886924665666137,1.3860016865930052
2022-06-09,1.3278169362471322,1.412782512520939
2022-06-10,1.3765008480487804,1.4361661991586312
2022-06-11,1.3638536326638233,1.4525869184036175
2022-06-12,1.3306782934099304,1.4770075301274248
2022-06-13,1.315458236460899,1.5172793339260349
2022-06-14,1.444187149832505,1.5728232554406918
2022-06-15,1.620049189859729,1.6082256679911757
2022-06-16,1.6606769267940993,1.6049716733447181
2022-06-17,1.666155650421257,1.589640827043672
2022-06-18,1.6499238134891023,1.5685829029823553
2022-06-19,1.5861675348119317,1.546196773851837
2022-06-20,1.5251795400256536,1.5351962747091141
2022-06-21,1.5794576996352694,1.5379530168539108
2022-06-22,1.6468725971260576,1.5265303614831227
2022-06-23,1.6393681931357604,1.4934105351844664
2022-06-24,1.6326858295247524,1.4532409949355323
2022-06-25,1.5629510754261777,1.4038553264706386
2022-06-26,1.4807756802519205,1.3600700042011047
2022-06-27,1.3693794986383492,1.3268501541400959
2022-06-28,1.3876293451608042,1.3151454978749655
2022-06-29,1.3803834406017712,1.2951969534695895
2022-06-30,1.3734464484295417,1.2717524691475448
2022-07-01,1.329679771300904,1.2437648976067246
2022-07-02,1.2586521317981094,1.2201199513580525
2022-07-03,1.1812713882833241,1.2095153692155893
2022-07-04,1.1014249365351352,1.217288498387252
2022-07-05,1.187089363693233,1.2491757325107027
2022-07-06,1.2522198986619695,1.2662627488833258
2022-07-07,1.2974284980669557,1.2701275329932817
2022-07-08,1.2713479814134852,1.2626139346610337
2022-07-09,1.2679932844066926,1.260210205747572
2022-07-10,1.2433382480237114,1.258068196237098
2022-07-11,1.1339997514057147,1.2621220790955077
2022-07-12,1.2195838776942918,1.2973830929481664
2022-07-13,1.3055403088108615,1.3187944991898237
2022-07-14,1.324646651473641,1.3224422333434673
2022-07-15,1.3034881676668726,1.321835547376808
2022-07-16,1.3554217135653892,1.3268849967723764
2022-07-17,1.315754273015879,1.3190313026950715
2022-07-18,1.268348061193986,1.3199331860045391
2022-07-19,1.3443366772556513,1.3341301166514756
2022-07-20,1.411335540193027,1.3313211318215779
2022-07-21,1.4192879765708306,1.3093000741896164
2022-07-22,1.3754432805082226,1.2790299017737754
2022-07-23,1.3389408861566947,1.2524956236004339
2022-07-24,1.2582505838688345,1.2287047070954422
2022-07-25,1.1948369085845534,1.2205732784133316
2022-07-26,1.2720141906401747,1.2276562787725422
2022-07-27,1.3058721506986388,1.2154483758016676
2022-07-28,1.3107825843978023,1.1905625183813155
2022-07-29,1.2792716033503408,1.157476314831857
2022-07-30,1.2305423703884095,1.123956588543111
2022-07-31,1.1407384522110302,1.0946227261483916
2022-08-01,1.0532467013740119,1.081931048711363
2022-08-02,1.0859700215752162,1.0898253727300906
2022-08-03,1.118978228881862,1.0908864180055717
2022-08-04,1.151131226135911,1.0831551681109128
2022-08-05,1.1421088295714017,1.0644472288556104
2022-08-06,1.112506288295837,1.0430736960137048
2022-08-07,1.0424159653240679,1.0239648986445689
2022-08-08,0.9987508111863411,1.0188869131793237
2022-08-09,1.0463624925897284,1.0244286433688672
2022-08-10,1.0614726133848822,1.018392148597312
2022-08-11,1.0536247405161623,1.0065358165040377
2022-08-12,1.0689555517630975,0.9935763017040999
2022-08-13,1.0380877759658647,0.9728309029242033
2022-08-14,0.9898231668784818,0.9548713205017357
2022-08-15,0.9220474429094123,0.9452520951763076
2022-08-16,0.9732035718682361,0.9516383322965868
2022-08-17,0.9820888142446148,0.9457032839331748
2022-08-18,0.9381178516905313,0.9356894892146276
2022-08-19,0.9574051492125971,0.9350211707064794
2022-08-20,0.9613521739869347,0.9288607942099423
2022-08-21,0.9234093507838745,0.919918722885868
2022-08-22,0.8702706766593232,0.9189580544302957
2022-08-23,0.908001972749971,0.9323574855285856
2022-08-24,0.9624412905212626,0.9390604551745527
2022-08-25,0.9898763407418,0.9326257300652558
2022-08-26,0.9788077532360209,0.9168695803563114
2022-08-27,0.9548947603055596,0.8998233495291001
2022-08-28,0.896611631344415,0.8846669453855863
2022-08-29,0.8407586358776131,0.8813796047272143
2022-08-30,0.9156555699142878,0.8925590499585104
2022-08-31,0.9427258036130657,0.8862025723265968
2022-09-01,0.9396836200322833,0.8706466073568158
2022-09-02,0.9157217201364416,0.8516466788963388
2022-09-03,0.8833699671349977,0.8340123527213785
2022-09-04,0.8377040921418792,0.8204284633481955
2022-09-05,0.7856918680752958,0.8156739744375481
2022-09-06,0.826768587669072,0.8239254594584177
2022-09-07,0.8541959169409946,0.8231429917572104
2022-09-08,0.8549495379345251,0.814596802776613
2022-09-09,0.839270998256822,0.8034911791195025
2022-09-10,0.8202771728757225,0.7936440843859343
2022-09-11,0.7681851073138656,0.7863142948081858
2022-09-12,0.729093472419502,0.7913036947270073
2022-09-13,0.7827349054057962,0.8084247972710777
2022-09-14,0.8183858684055793,0.8154950062601638
2022-09-15,0.8369776483158425,0.8146994015283919
2022-09-16,0.8323819836938822,0.8085681238444022
2022-09-17,0.8121464546605109,0.8020142244797976
2022-09-18,0.7709202362253238,0.7992256963972805
2022-09-19,0.7409569711058881,0.8070157454950909
2022-09-20,0.8048405180001902,0.8251960221168755
2022-09-21,0.841914196211981,0.8307981347663904
2022-09-22,0.8519998992683353,0.8277388428873903
2022-09-23,0.8397526005596568,0.8210618689316884
2022-09-24,0.8186055133865318,0.8159179244004449
2022-09-25,0.7779765368926549,0.8151782632174376
2022-09-26,0.7468805508393546,0.8254166862224974
2022-09-27,0.7979268000042112,0.8470309029450048
2022-09-28,0.8318933030096546,0.8605450224996377
2022-09-29,0.8693890520918565,0.868430366889297
2022-09-30,0.8828111311203546,0.8681665236324866
2022-10-01,0.871485847907017,0.864136127706909
2022-10-02,0.8315357943577247,0.8621133843610602
2022-10-03,0.7851020427117302,0.8705287546101791
2022-10-04,0.8677278352957111,0.8940393520677234
2022-10-05,0.8673482712521076,0.9012806407182754
2022-10-06,0.9064096994900395,0.9106192920788486
2022-10-07,0.8949919205444316,0.9117778294334573
2022-10-08,0.86791539723806,0.9163975407401272
2022-10-09,0.8100838773010564,0.9297404885655217
2022-10-10,0.7995250017159166,0.9626716216742958
2022-10-11,0.9225756902633051,1.0075717989509314
2022-10-12,0.9976176297715282,1.0309638885257701
2022-10-13,1.0205011286730437,1.0401412342161682
2022-10-14,1.0293272402788491,1.0455464594108004
2022-10-15,1.0205254273561628,1.0500102099592274
2022-10-16,0.9691453936603184,1.0581248246915362
2022-10-17,0.9220469487638604,1.0826131789602
2022-10-18,1.0179743016164726,1.1268031977438926
2022-10-19,1.1077926448140347,1.1567543958146114
2022-10-20,1.150029921052667,1.170229338171745
2022-10-21,1.1621113935918062,1.1757884935484406
2022-10-22,1.148249898708912,1.1795526181919043
2022-10-23,1.0891016604155606,1.188167553974121
2022-10-24,1.0482240115877264,1.215431840442222
2022-10-25,1.169945653194563,1.2614497178553337
2022-10-26,1.2416682152324878,1.2866328857680336
2022-10-27,1.274319781878364,1.299007777008481
2022-10-28,1.2826296798954315,1.3058022503370106
2022-10-29,1.2883601591934313,1.3121796581009448
2022-10-30,1.2443750978060777,1.3187351094113111
2022-10-31,1.184957914071475,1.3391999998529238
2022-11-01,1.3316636440835565,1.381649527749192
2022-11-02,1.4150916573413408,1.3954063253983793
2022-11-03,1.4513901120981454,1.3899886532810295
2022-11-04,1.4759973943217943,1.3730901334916776
2022-11-05,1.4355022222764497,1.3447686503037086
2022-11-06,1.3330174292312964,1.3197975324984008
2022-11-07,1.2632742984267347,1.316159236424371
2022-11-08,1.365933957112583,1.3307138934069278
2022-11-09,1.3892610474755067,1.3210208510105743
2022-11-10,1.3925795272922261,1.302240217250282
2022-11-11,1.376475968192769,1.2773776057112443
2022-11-12,1.348527369588812,1.2501043833522405
2022-11-13,1.262664507492317,1.2230170337568562
2022-11-14,1.1769176429226904,1.2121055076722391
2022-11-15,1.2638878546337295,1.2217896884762551
2022-11-16,1.3296597631779954,1.2102036983774465
2022-11-17,1.3313023086741302,1.1773277583936317
2022-11-18,1.279793601774082,1.1349518599199255
2022-11-19,1.2253433881491265,1.0950894350166858
2022-11-20,1.139870097205842,1.0592417687388236
2022-11-21,1.04659999462623,1.037051751914623
2022-11-22,1.1036733789265802,1.034423945156868
2022-11-23,1.1213996780742022,1.0153655555110392
2022-11-24,1.1248506352354428,0.9861835172826463
2022-11-25,1.084434608037297,0.9480204331800821
2022-11-26,1.0372402110727128,0.9104773897771756
2022-11-27,0.9579752326641898,0.8755905306457507
2022-11-28,0.8691205797067354,0.8529171358401801
2022-11-29,0.906941119255162,0.8484577268601721
2022-11-30,0.9290813981527146,0.8323622987909667
2022-12-01,0.9216313940352879,0.8057438821269446
2022-12-02,0.8873132164038087,0.7738500566210268
2022-12-03,0.8448171724641124,0.7426234459200891
2022-12-04,0.7711705886033161,0.7144983371096385
2022-12-05,0.7072985762675499,0.6989013597442395
2022-12-06,0.7404637372140291,0.6965903311086287
2022-12-07,0.7503369298362538,0.6845157707385465
2022-12-08,0.7438906112536339,0.666400889089177
2022-12-09,0.7194072564956742,0.6450746595712811
2022-12-10,0.6899865039620546,0.624617314024132
2022-12-11,0.6381192840461138,0.6066268204583349
2022-12-12,0.5815993417288061,0.5979596645078775
2022-12-13,0.6101297671265391,0.6024622487065001
2022-12-14,0.6405113749287065,0.600352042951582
2022-12-15,0.6427027536934506,0.5892996464903855
2022-12-16,0.6241414281109996,0.5746023822678565
2022-12-17,0.5984378558838953,0.5609685604881596
2022-12-18,0.5510929038384209,0.5506564988216148
2022-12-19,0.5166053833632317,0.5505363942026897
2022-12-20,0.5533955011432434,0.5598746716506429
2022-12-21,0.5683607689809909,0.561657827835319
2022-12-22,0.5788975584855816,0.5598130869158178
2022-12-23,0.5774704740251433,0.5545607797768044
2022-12-24,0.5645787402727025,0.5482557191303359
2022-12-25,0.5250825422285221,0.5437634008514189
2022-12-26,0.4903377144667945,0.5489046281968695
2022-12-27,0.5328097718812701,0.5650230424778189
2022-12-28,0.5521755411309183,0.5738885743583707
2022-12-29,0.5729762019613742,0.5798642975537075
2022-12-30,0.5680733440282045,0.58175999550487
2022-12-31,0.5576682540084792,0.5855267488570546
2023-01-01,0.5276567238705698,0.5931937869953892
2023-01-02,0.48430885332972606,0.6112304815542169
2023-01-03,0.5739790003199557,0.6461610465207035
2023-01-04,0.6304976966904988,0.6660265311469291
2023-01-05,0.6599660050171307,0.675804551469587
2023-01-06,0.6836521939621585,0.6801635356992384
2023-01-07,0.686695706977466,0.6792034093141336
2023-01-08,0.657829166982641,0.6771414267037751
2023-01-09,0.6141437257192324,0.6824564242520699
2023-01-10,0.6695132053727184,0.7012570115713306
2023-01-11,0.6891194545556203,0.7099933404399057
2023-01-12,0.7145380582974042,0.7157381188294045
2023-01-13,0.7181123695042615,0.7160683918724087
2023-01-14,0.7389714219255941,0.7155058613214045
2023-01-15,0.6904605249488498,0.7090478186644833
2023-01-16,0.6537098099192611,0.7141632956699997
2023-01-17,0.7038597200008464,0.730800920328673
2023-01-18,0.7365485411482762,0.7382155064909446
2023-01-19,0.7499537234252664,0.7386742781125626
2023-01-20,0.7552656180756472,0.7355700207626297
2023-01-21,0.7330509545606502,0.7301495234752858
2023-01-22,0.7105393989242605,0.7293510100269407
2023-01-23,0.6354123509078871,0.7345282222400099
2023-01-24,0.6559318821961786,0.761806263273749
2023-01-25,0.7204554548167961,0.7909443384643338
2023-01-26,0.8087265716151557,0.8103438416389259
2023-01-27,0.7910182757047659,0.810788936430286
2023-01-28,0.7742225868012039,0.816230092193602
2023-01-29,0.7402061597721254,0.8277911312120572
2023-01-30,0.7366003798808105,0.8518957111624432
2023-01-31,0.8085958769855811,0.8836265604747636
2023-02-01,0.8741940725763591,0.904276028975618
2023-02-02,0.9001956641574936,0.9125549940899387
2023-02-03,0.9146853287426552,0.9159564504310432
2023-02-04,0.8791591804515599,0.9163062804744935
2023-02-05,0.8437557685049091,0.9265296695754638
2023-02-06,0.820658913363346,0.9493101772739667
2023-02-07,1.0267647846265497,0.9847167615962392
2023-02-08,1.0366313901623978,0.9731445715706374
2023-02-09,1.0045409598012107,0.9556721322995887
2023-02-10,0.9993132921888253,0.942222763758065
2023-02-11,0.9611890651171137,0.9265106708687861
2023-02-12,0.9186023277722886,0.9169667033025797
2023-02-13,0.8796507589772194,0.9165165571171014
2023-02-14,0.9316770344374934,0.9266625280992012
2023-02-15,0.9837768292724537,0.9252824674911324
2023-02-16,0.9771898544098827,0.9091840204970421
2023-02-17,0.9696246320656464,0.8904678865108708
2023-02-18,0.9415468581527662,0.8686828693958508
2023-02-19,0.8486297048675087,0.8486297048675087
